,tweet_id,text,Sentiment
1692,1.27E+18,"RT @Marir65Ruiz: @USMCMIL03 @Dallasneedslung @amazon @pepsi @ultabeauty @MACcosmetics @Netflix, etc please enlighten us, about your choiceâ€¦",0
1693,1.27E+18,"RT @freepress: Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police depts acrossâ€¦",-1
1694,1.27E+18,Discover Personal Size Blenders on https://t.co/NoSt6KCpPO at a great price. Our Small Appliances category offers aâ€¦ https://t.co/JEcVhfX98O,0
1695,1.27E+18,@AnyaPavelle @AuthSDWilliams @halo_scot @Blink_Drive @anna_mocikat @SPOFarrell3 @DellOlioMario @ForgottenAstro2â€¦ https://t.co/vHLwSlx6jk,0
1696,1.27E+18,The online shopping platform needs to normalize the idea of refunding people their money with IMMEDIATE ALACRITY.â€¦ https://t.co/6GAFLdHzOq,-1
1697,1.27E+18,RT @jennaiveeeeeee: Boycotting @amazon @AmazonHelp for selling â€œblue lives murderâ€ shirts. Canceling membership,-1
1698,1.27E+18,RT @TheDSC: @ananavarro All of these brands need to pull ads from Racist Fox News if they really support #BlackLivesMatter @Amazon @KraftHeâ€¦,-1
1699,1.27E+18,Second Chances Boxed Set: Complete Series: Three Full Length Romance Novels (... https://t.co/iiQR3VF0jA via @amazon,0
1700,1.27E+18,"RT @child7mari: Return of the Maca: Chronicles of the Maca, Book 4 by Mari Collier https://t.co/D3hDaCg66z via @amazon",0
1701,1.27E+18,"Return of the Maca: Chronicles of the Maca, Book 4 by Mari Collier https://t.co/D3hDaCg66z via @amazon",0
1702,1.27E+18,"Supkitdin Portable Blender, Personal Mixer Fruit Rechargeable with USB, Mini ... https://t.co/iDyD5sRilV via @amazon",0
1703,1.27E+18,"RT @LooeyMcLooFace: *Apologies for the â€˜sensitiveâ€™ content, but...

@AmazonUK @amazon @AmazonHelp I have questions... https://t.co/HK5DLzuUâ€¦",0
1704,1.27E+18,"Disgusting service from @amazon , after we said it wasn't o.k. to leave our package on the pavement they put it inâ€¦ https://t.co/aGAaMFxaQC",-1
1705,1.27E+18,@GregMusselwhit3 @USMCMIL03 @Dallasneedslung @amazon @pepsi @ultabeauty @MACcosmetics @netflix You sure?,0
1706,1.27E+18,"@amazon @AmazonHelp After having an expensive parcel stolen, because the delivery service left a parcel without a sâ€¦ https://t.co/m880uzSRcb",-1
1707,1.27E+18,@joytunescom @amazon @fold_app @AppStore iOS review will be forthcoming! Great app team. The kids love your app.,1
1708,1.27E+18,@amazon Why wonâ€™t you comment? https://t.co/N7XrYVJxpO,0
1709,1.27E+18,"When you order citronella oil and get this instead.... what gives, @amazon https://t.co/PhtEtuGE25",-1
1710,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft.",0
1711,1.27E+18,RT @SolarPrepper: Apocalyptic Apothecary: Left With Nothing But Roots And Herbs (Time is Running out https://t.co/Yg13pcqyqF via @amazon #pâ€¦,0
1712,1.27E+18,RT @GGbio123: I will not be ordering from @amazon until this is removed! https://t.co/lBOtkI7V6D,-1
1713,1.27E+18,"RT @MiamiHerald: Miami Beach is getting its very own @amazon 4 Star store, only one of three locations in Florida. https://t.co/EdCm1SEvTH",1
1714,1.27E+18,"RT @LilSubHomestead: @amazon you have to provide tracking, answer your calls or something! I never received my item or my refund! Come on..â€¦",-1
1715,1.27E+18,The Amish Bishop: Two Amish Suspense &amp; Romance Novellas by Samantha Bayarr https://t.co/bqZrehJl5p via @amazonâ€¦ https://t.co/clfJJ8v2Iv,0
1716,1.27E+18,@amazon cool. Let him unionize,-1
1717,1.27E+18,A Taste of Heaven by Lynn Landes https://t.co/Ot4Q4rVrHY via @amazon,0
1718,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft.",0
1719,1.27E+18,RT @18hariprakash18: @amazon @JeffBezos Black Lives Matter is NOT for black lives. It's an anti american anti capitalist org. It never speaâ€¦,-1
1720,1.27E+18,"@axios Non-compete, At-will-employment, no worker rights. Fuck @JeffBezos and @amazon.",-1
1721,1.27E+18,"RT @TimArnzen: Cup Of Joe by Timothy Arnzen https://t.co/R5ui5ud0V5 via @amazon #coffeereading #coffeebreakreading
Thank you! #horror #freeâ€¦",0
1722,1.27E+18,"@ananavarro We have stopped using all of them to the best of our ability.

@TMobile 
@officedepot 
@amazonâ€¦ https://t.co/0phvn9xkUW",0
1723,1.27E+18,Nautica Women's 3/4 Cuffed Sleeve Chambray Casual Top Nautica https://t.co/OnZIkfuyfb via @amazon https://t.co/PzH4bKeg6r,0
1724,1.27E+18,@WAWZERS @amazon Yes you do ðŸ˜˜,0
1725,1.27E+18,Discover Juicers on https://t.co/NoSt6KCpPO at a great price. Our Small Appliances category offers a great selectioâ€¦ https://t.co/yJ1AogvYCu,0
1726,1.27E+18,@amazon needs to go next. https://t.co/b3qaClHMiU,-1
1727,1.27E+18,While we protest they record. So while @amazon launches #BlackLivesMatter promotionals and @JayCarney takes performâ€¦ https://t.co/8nCWrAfLIM,-1
1728,1.27E+18,@JW040458 @amazon Indeed they are lost me and a few already that I know #boycott #AllLivesMatters,-1
1729,1.27E+18,"KOIOS Juicer, Slow Masticating Juicer Extractor with Reverse Function, Cold P... https://t.co/WwmUm5tF2J via @amazon",0
1730,1.27E+18,@amazon lol this is not even a real dude,-1
1731,1.27E+18,"If you haven't seen the first, you can see it on @amazon: https://t.co/6x7VCMyT5A https://t.co/BqXEu2lTiW",0
1732,1.27E+18,Let There Be Love (Alaskan Hearts Book 1) by Melissa Storm https://t.co/uZ05kBUc56 via @amazon,0
1733,1.27E+18,"RT @TimArnzen: Titans Of Mars by Timothy Arnzen https://t.co/FDBtE9feZT via @amazon
#99cents #free with #KindleUnlimited #kindle #MartianPyâ€¦",0
1734,1.27E+18,RT @JW040458: @coleensteele22 @amazon Amazon - You're losing customers too https://t.co/JK66wQxXIW,-1
1735,1.27E+18,@buckeye_in_PA @amazon I know several others who have canceled their prime membership today over this @amazon  BS. #BoycottAmazon,-1
1736,1.27E+18,Before We Leave (Chronicles of the Maca) (Volume 3) by Mari Collier https://t.co/PFhiYCufVc via @amazon,0
1737,1.27E+18,"RT @DemonOClock: @amazon @AmazonHelp 

I can't help but notice that it is now 12 hours past the time you told me my package would arrive.â€¦",0
1738,1.27E+18,"In ðŸ‡¨ðŸ‡¦today, on @amazon #kindle #TaherehMafi #ShatterMe is $2.99 https://t.co/ocLaIJDc6r",0
1739,1.27E+18,RT @JadeiteGordon: @TNTrumpGirl @steviejblue @amazon @MadDog20470 @JesseBWatters @dbongino @TuckerCarlson @pbs0033 @maddow @donlemon @realDâ€¦,0
1740,1.27E+18,RT @NatureCutsTags: Rake Vinyl Stickers #naturecuts #vinyl #vinylstickers #sticker #decals #party #event #birthday #wedding #babyshower #weâ€¦,0
1741,1.27E+18,"RT @EdwardTHardy: If @Amazon truly believes that #BlackLivesMatter, why is it still advertising on Breitbart?",-1
1742,1.27E+18,RT @18hariprakash18: @amazon @JeffBezos Black Lives Matter is NOT for black lives. It's an anti american anti capitalist org. It never speaâ€¦,-1
1743,1.27E+18,@amazon you were starting to tumble before all this now you are really going down. Youâ€™ve just lost me as a customer too. #BoycottAmazon,-1
1744,1.27E+18,Flip-Flops and Microwaved Fish: Navigating the Dos and Don'ts of Workplace Culture by @PeterYawitz is only $0.99 foâ€¦ https://t.co/11cdAG2nVp,0
1745,1.27E+18,RT @buckeye_in_PA: @Amazon Iâ€™ll not spend another penny of my â€œwhite privilegeâ€ money on your platform...#DefundAmazon this is pandering atâ€¦,-1
1746,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
1747,1.27E+18,RT @Shubham15091385: @amazon @AmazonHelp @amazonIN is this how your customer executive treat customers causing inconvenience not compensatiâ€¦,-1
1748,1.27E+18,QAnon: An Invitation to The Great Awakening by WWG1WGA https://t.co/d02t4CKhwh via @amazon,0
1749,1.27E+18,Hey @amazon @hulu @netflix you know what would make me Roflmfaouismp? Bringing picket fences to your streaming services. #picket4fences,0
1750,1.27E+18,"RT @freepress: Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police depts acrossâ€¦",-1
1751,1.27E+18,Yeh'mon!! don't up.. fight the struggles and remove the obstacles..@WhenItSeemsLike - @ApacheSanTana available on aâ€¦ https://t.co/gOTF2uq7Od,0
1752,1.27E+18,RT @wyattcenac: @athenaforall On @ProblemAreasHBO we tried to talk about how @amazon and @Facebook were selling their facial recognition soâ€¦,-1
1753,1.27E+18,"RT @rosmith11: How the #coronavirus will change book publishing, now and forever
@NYGovCuomo @RonWyden @ABAbook @PublishersWkly
@BincFoundaâ€¦",0
1754,1.27E+18,"@amazon Amazon promoting hate by selling the shirts that say ""Blue Lives Murder"" this the kinda stuff you want yourâ€¦ https://t.co/0Vryl9dCAc",-1
1755,1.27E+18,RT @catconnor: killerbyte: book one of the Byte Series by Cat Connor https://t.co/8zII33nkOv via @amazon,0
1756,1.27E+18,"@WarpedInGlory @adv_chandnishah @kritikaseen @amazon @Cyber_Huntss Earlier i decided to purchase from @amazon ,butâ€¦ https://t.co/RbOBv0X54N",0
1757,1.27E+18,The Adventures of Ma &amp; Pa Kettle: Volume Two DVD - NEW! (At the Fair / On Vacation / At Home / At Waikiki) â€“ Availaâ€¦ https://t.co/88WXx3WKcR,0
1758,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
1759,1.27E+18,"Two large employers (@sandwellcouncil and @amazon ) are contributing Â£375,000 to boost apprenticeships at small andâ€¦ https://t.co/wLjTezzfGw",0
1760,1.27E+18,RT @18hariprakash18: @amazon @JeffBezos Black Lives Matter is NOT for black lives. It's an anti american anti capitalist org. It never speaâ€¦,-1
1761,1.27E+18,RT @FDS_NaturallyMe: They broke the one code of silence that was held against their will causing a war against a family who was left in theâ€¦,0
1762,1.27E+18,"@AmazonHelp @amazon, @AmitAgarwal, @JeffBezos Wait &amp; watch, I am not going to let the amazon gang get away with thiâ€¦ https://t.co/EegaWgWgj9",-1
1763,1.27E+18,@amazon Break up Amazon and tax the hell out of it and Bezos,-1
1764,1.27E+18,"@amazon Hi Amazon, how do I return a vape machine that has just overheated, melted inside and now doesn't work? I dâ€¦ https://t.co/3y9rxkTEHX",0
1765,1.27E+18,"@AmazonHelp Its already 7.30pm..you guys again failed on your commitment.
Useless support-#AmazonIndia
@AmazonHelpâ€¦ https://t.co/2lsoxcZ3z8",0
1766,1.27E+18,RT @kcsowriter: Check out these fabulous @Solsticepublish books for your #SpringFling. Available on @Amazon! https://t.co/So2OIOmfDx,0
1767,1.27E+18,"RT @amazon: Meet Kent, an Amazon Area Manager working to support his young son. He knows people depend on him for their groceries and produâ€¦",0
1768,1.27E+18,RT @wyattcenac: @athenaforall On @ProblemAreasHBO we tried to talk about how @amazon and @Facebook were selling their facial recognition soâ€¦,-1
1769,1.27E+18,Gather The Children (Chronicles of the Maca) (Volume 2) by Mari Collier https://t.co/DOIwdVidgD via @amazon,0
1770,1.27E+18,"RT @freepress: Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police depts acrossâ€¦",-1
1771,1.27E+18,"Check out Redmi Note 8 Pro (Halo White, 6GB RAM, 128GB Storage with Helio G90T Processor) -Upto 12 Months No Cost Eâ€¦ https://t.co/y1TuJ0fwJB",0
1772,1.27E+18,@amazon Oh please!  You are replacing this man with automated trucks as soon as you can.,0
1773,1.27E+18,"Low Price Alert, even lower with S&amp;S
OREO Chocolate Sandwich Cookies, 4 Boxes of 18 Snack Packs (72 Total Packs) byâ€¦ https://t.co/Cw5PBKKQ2h",0
1774,1.27E+18,@dietrich @amazon Crack epidemic of the 21st century,-1
1775,1.27E+18,"@amazon So pay a living wage, give insurance to his family and pay taxes to support the infrastructure u use! Stopâ€¦ https://t.co/nIETmJN9do",-1
1776,1.27E+18,Just saw this on Amazon: Power Air Fryer Elite 5.5-qt 6-in-1 Digital Air Fryer w/Cake Pan by Power XL for $59.99 via @amazon,0
1777,1.27E+18,"Gather the Children: Chronicles of the Maca, Book 2 by Mari Collier https://t.co/WA7QBwZ2i2 via @amazon",0
1778,1.27E+18,Texas Free (The Tylers of Texas Book 5) by Janet Dailey https://t.co/BKncN8ussI via @amazon,0
1779,1.27E+18,"RT @holhumm: #WhatILearnedToday
Why aren't @CocaCola @UnderArmour @Nike @amazon donating money to ALL the small businesses that were destroâ€¦",0
1780,1.27E+18,Look @amazon...Iâ€™m going to need you to start a rewards program for the amount of money Iâ€™m spending lately.,1
1781,1.27E+18,"https://t.co/WH82dLo1Ck: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes andâ€¦ https://t.co/RYGQ3Sw155",0
1782,1.27E+18,@WuTangKlann1 @MedicalBrunette @jesusrodriguezb @amazon Black dolls are not rare. It's not even a collection item.â€¦ https://t.co/reAG7FnFnA,-1
1783,1.27E+18,Online shopping for Personal safety supplies at https://t.co/xFtVicWfiN https://t.co/jprhI5jfuQ via @amazon,0
1784,1.27E+18,Punk Taco on @Amazon for all you Prime cats.  https://t.co/pzUiE46rqK,0
1785,1.27E+18,"RT @freepress: Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police depts acrossâ€¦",-1
1786,1.27E+18,"@realDonaldTrump @BubbaJoeBaker PLEASE explain to me,
how come I did
everything I could
spent a small fortune orderâ€¦ https://t.co/7kUAptXiKH",0
1787,1.27E+18,"RT @RameshMKelkar: #BTS #GalaxyZFlip #SamsungGalaxy #Galaxy #GalaxyS20 #GalaxyS20Series #V #BestOfMe #Samsung 
Check out Samsung Galaxy S20â€¦",0
1788,1.27E+18,"RT @AshishSainram: Shocking. Unacceptable.

Hinduphobic @amazon can dare to send atrocity literature along w/ a Hindu scripture ordered onlâ€¦",0
1789,1.27E+18,CLEVELAND -- A building suited to @amazon last-mile delivery effort is proposed for a site near @ArcelorMittal  inâ€¦ https://t.co/G1I3GzY8qc,0
1790,1.27E+18,Discover Rice Cookers on https://t.co/NoSt6KCpPO at a great price. Our Small Appliances category offers a great selâ€¦ https://t.co/jkre2G6KZf,0
1791,1.27E+18,RT @Shubham15091385: @AmazonHelp @amazon @amazonIN  can someone seriously tell me how you can show detergent in search results of a food itâ€¦,-1
1792,1.27E+18,RT @TheDSC: Here's an updated list of advertisers that used #BlackLivesMatter to promote their brands while currently advertising on racistâ€¦,-1
1793,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
1794,1.27E+18,"@AmazonHelp Then, Where is my solution.....
@amazonIN @amazon",0
1795,1.27E+18,"Check out this Amazon deal: Cuckoo Multi Pressure Cooker, CMC-ASB501F, A50 Premium Series 8 in 1 (Pressure, Slow, Râ€¦ https://t.co/WnJIAmUi4i",0
1796,1.27E+18,Save 65% with promo code 65MSWABO | https://t.co/JnBkTngU60 https://t.co/zs32794TAY via @amazon https://t.co/onYJ5DArOU,0
1797,1.27E+18,Milwaukee 44-94-0395 Connecting Rod Assy Milwaukee https://t.co/LsjL7Ti77P via @amazon #eliquidassets #youoldtool,0
1798,1.27E+18,RT @TheDSC: Here's an updated list of advertisers that used #BlackLivesMatter to promote their brands while currently advertising on racistâ€¦,-1
1799,1.27E+18,"Fire, Ice, and Physics: The Science of Game of Thrones (The MIT Press) by Rebecca C. Thompsonâ€¦ https://t.co/KBlyvzNwGc",0
1800,1.27E+18,"Donâ€™t be fooledâ€”@amazon isn't fighting anti-Blackness. They give direct, material tech support to 1,330 police deptâ€¦ https://t.co/pcyWk9Exvk",-1
1801,1.27E+18,"Check out Ustraa Shave and Wash Kit - (Gear - 5 Blade Razor, Pack of 4 Cartridges, 3 Cologne Soap, Face Wash), Freeâ€¦ https://t.co/rTBWLW2aeX",0
1802,1.27E+18,Lifesize integrations @amazon #alexa into its #videoconferencing room systems - https://t.co/nQvdQODv1V,0
1803,1.27E+18,"RT @ACLU: Your turn, @Amazon and @Microsoft. https://t.co/ZaUCXkL5LW",0
1804,1.27E+18,"RT @child7mari: Earthbound: Chronicles of the Maca, Book 1 by Mari Collier https://t.co/EfxD993UN0 via @amazon",0
1805,1.27E+18,@2PMinc List large 3P sellers on @amazon who own and operate their own brands @MohawkGP,0
1806,1.27E+18,"RT @iTradZ: Use code for 75% off: AZQZCL62
FLYNOVA Hand Operated Drone for Kids - Hands Free Mini Drones for Kids Flying Ball Drone Toys foâ€¦",0
1807,1.27E+18,RT @Sumit99514780: @mlkhattar @yogiaditya65211 @ShivrajSinghMP @ombirlakota @amazon @Flipkart @AJAYKUM90501025 @gradeupapp @vedantu_learn @â€¦,0
1808,1.27E+18,Earthbound (Chronicles of the Maca) by Mari Collier https://t.co/aO8Tg7IBXT via @amazon,0
1809,1.27E+18,Save 50% with promo code 50L7BLXB | https://t.co/JnBkTngU60 https://t.co/T3TD3NlH1O via @amazon https://t.co/MSFWW5D3ey,0
1810,1.27E+18,"@lrozen Indeed they should or be boycotted

@Amazon @Allstate @BestBuy @Carvana @KraftHeinzCo @LibertyMutual @noomâ€¦ https://t.co/n0fwnaAtRs",0
1811,1.27E+18,RT @DesignationSix: Fox showed a graph of how good the stock markets do when black people are murdered. MLKâ€™s assassination was on it. Hereâ€¦,-1
1812,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
1813,1.27E+18,"RT @EdwardTHardy: If @Amazon truly believes that #BlackLivesMatter, why is it still advertising on Breitbart?",-1
1814,1.27E+18,Save 30% with promo code 300LAUNCH | https://t.co/JnBkTngU60 https://t.co/09uSiXKSwf via @amazon https://t.co/2mCrshLPAx,0
1815,1.27E+18,"Earthbound: Chronicles of the Maca, Book 1 by Mari Collier https://t.co/EfxD993UN0 via @amazon",0
1816,1.27E+18,Check out Park Avenue Luxury Grooming Collection (Combo of 7 + Travel Pouch) by Park Avenue https://t.co/fTvrz8QrXE via @amazon,0
1817,1.27E+18,Just saw this on Amazon: Bonsenkitchen 2 Slice Red Toasters by Bonsenkitchen https://t.co/CHBXyTw2Jf via @amazon,0
1818,1.27E+18,Milwaukee 45-03-0160 Screen Milwaukee https://t.co/iC1eL5yaAL via @amazon #eliquidassets #youoldtool,0
1819,1.27E+18,"RT @_KnightsOf: A KIND OF SPARK isnâ€™t available on @amazon, itâ€™s out of stock for now

Despite that. A KIND OF SPARK is: 
** NUMBER 15 on Bâ€¦",0
1820,1.27E+18,"@lulucable @ShieldVoC @amazon @AmazonHelp I donâ€™t find that to be a coincidence, do you? Make the switch. Thanks.",-1
1821,1.27E+18,RT @ShaneB01076632: @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezos @amazon_policy @Benioff @svembu @Goâ€¦,0
1822,1.27E+18,RT @ShaneB01076632: @GCBCoalition @BillGates @satyanadella @sundarpichai @elonmusk @tim_cook @JeffBezos @amazon_policy @Benioff @svembu @Goâ€¦,0
1823,1.27E+18,@EdwardTHardy @slpng_giants @amazon And Fox News.,0
1824,1.27E+18,Save 65% with promo code 65DGTI89 | https://t.co/JnBkTngU60 https://t.co/Lbhaf8cLqb via @amazon https://t.co/jLh4QOirim,0
1825,1.27E+18,"@amazon Meet Chuck, he's a diesel mechanic, and a darn good one.",0
1826,1.27E+18,"RT @GatewayHouseIND: Abu Dhabi Investment Authority will invest Rs. 5,683.50 crore in @reliancejio Platforms. 

@sagnik highlights in his pâ€¦",0
1827,1.27E+18,@amazon Amazon is killing transportation business owners operators are getting ripped loads are fucking cheap,-1
1828,1.27E+18,.@amazon will you support Black communities by stopping the sale of facial recognition technologies to police forceâ€¦ https://t.co/b7cinPmh7Z,-1
1829,1.27E+18,@AmazonHelp I already shared my all details but still I didn't get my refund I done transaction through amazon UPIâ€¦ https://t.co/oPRDQ9CWzm,-1
1830,1.27E+18,Just saw this on Amazon: Toshiba https://t.co/DWVTOysZ6Y via @amazon,0
1831,1.27E+18,"@amazon @amazonIN @AmazonHelp Hi Team, I have DM my issue regarding purchase of Citi credit card through Amazon. https://t.co/n9ZMRSMtnG",-1
1832,1.27E+18,RT @18hariprakash18: @amazon @JeffBezos Black Lives Matter is NOT for black lives. It's an anti american anti capitalist org. It never speaâ€¦,-1
1833,1.27E+18,@amazon Iâ€™m not getting the refund option on an order that never arrived. Someone needs to contact me ASAP. Very poor customer service.,-1
1834,1.27E+18,RT @OvesS786: @AmazonHelp @amazon RETURNED THE REPLACEMENT UNIT TOO AS IT ALSO HAS SOUND BURST ISSUE ON 2ND JUNE 7 DAYS PASSED NO REFUNDS Pâ€¦,-1
1835,1.27E+18,Check out my author page at this easy to remember url! https://t.co/sb8Nva7Vfc via @amazon https://t.co/RmcQgRDPuJ,0
1836,1.27E+18,Milwaukee 45-82-0125 VISE HANDLE SET Milwaukee https://t.co/7wJRASZEGQ via @amazon #eliquidassets #youoldtool,0
1837,1.27E+18,@merry_wimble @amazon Do you they work for busty women?,0
1838,1.27E+18,RT @JGilliam_SEAL: .@amazon should remove this propaganda immediately! https://t.co/W3LyMx6fyQ,-1
1839,1.27E+18,Milwaukee 45-84-0010 VICE SCREW ASSEMBLY Milwaukee https://t.co/EYRybsdYQ7 via @amazon #eliquidassets #youoldtool,0
1840,1.27E+18,The #Scream Writer's #Handbook: How to Write a Terrifying #Screenplay in 10 Bloody Steps #sponsored @amazon https://t.co/WbiQcoqaCU,0
1841,1.27E+18,"I may be a writer, but I am certain I could put this to good use: US Art Supply 163 Piece-Premium Mega Wood B... byâ€¦ https://t.co/oCKOg8Y3Lz",0
1842,1.27E+18,"RT @KZ_Howell: A new 5ðŸŒŸ review.
An excellent SF read.

Simply put, this is a great read for those who enjoy science fiction. Howell makes tâ€¦",0
1843,1.27E+18,@amazon stop acting like you care https://t.co/zZXBxj2GVt,-1
1844,1.27E+18,"RT @_KnightsOf: A KIND OF SPARK isnâ€™t available on @amazon, itâ€™s out of stock for now

Despite that. A KIND OF SPARK is: 
** NUMBER 15 on Bâ€¦",0
1845,1.27E+18,@amazon I hav purchased a bluetooth earphones from Amazon. In product delivered on 25 may delivered product was damâ€¦ https://t.co/rRUDkk5i5y,-1
1846,1.27E+18,#Amazon says 'Black Lives Matter'. But the company has deep ties to policing and an egregious record with Black andâ€¦ https://t.co/vg3UKPmlNO,-1
1847,1.27E+18,@WakefitMattress @amazonIN @myntra @BlueDart_ @delhivery @amazon @WakefitMattress you should accept your failure toâ€¦ https://t.co/LJBXSuxkrd,-1
1848,1.27E+18,@amazon please delivery my book. booking in March https://t.co/cQrhopiVs0,-1
1849,1.27E+18,Milwaukee 34-60-3700 Retaining Ring Milwaukee https://t.co/7TDxxAdzC8 via @amazon #eliquidassets #youoldtool,0
1850,1.27E+18,@WuTangKlann1 @MedicalBrunette @jesusrodriguezb @amazon Stop it.,0
1851,1.27E+18,"RT @wsebring: @slpng_giants @DaikonForTurnip Please leave a comment for these sponsors of Fox News.
@KraftHeinzCo
@MyPillowUSA
@Disney
@hulâ€¦",0
1852,1.27E+18,RT @ryansawrie: This is hugely encouraging to me. All of these great anti-racist books are temporarily out of stock on @amazon. People areâ€¦,1
1853,1.27E+18,"@AmazonHelp @amazon 
I ordered a mobile on 2nd June, which was supposed to deliver yesterday however delivery boy dâ€¦ https://t.co/2j6LFHGFKO",0
1854,1.27E+18,"Hey @Amazon and #etsy why do you sell anti-police garbage like this?
https://t.co/zmpJ02pGvP",0
1855,1.27E+18,Milwaukee 42-14-0390 Baffle Milwaukee https://t.co/siAUsnbFx2 via @amazon #eliquidassets #youoldtool,0
1856,1.27E+18,"RT @SCTLCenter: A huge ðŸ‘ to our board members Tammy Richardson (Director of Merchandise Planning, @Microsoft) and Jane Mooney (COO of Robotâ€¦",0
1857,1.27E+18,@blondi2261 @AmyDavidkhanian @daveznothereman @TuckerCarlson @amazon @KraftHeinzCo @BestBuy @Roman @Poshmarkappâ€¦ https://t.co/lufEDj0FWL,0
1858,1.27E+18,Milwaukee 43-62-1090 Handle Machined Milwaukee https://t.co/PJHwJSUHss via @amazon #eliquidassets #youoldtool,0
1859,1.27E+18,RT @18hariprakash18: @amazon @JeffBezos Black Lives Matter is NOT for black lives. It's an anti american anti capitalist org. It never speaâ€¦,-1
1860,1.27E+18,"RT @glukianoff: You've seen the hot takes, now see for yourself what @JonHaidt &amp; I ACTUALLY have to say in The Coddling of the American Minâ€¦",0
1861,1.27E+18,"Hey @amazon, please don't use UPS until the pandemic is over. My package has been stuck in the black hole that is Uâ€¦ https://t.co/zqtqhDHGWo",-1
1862,1.27E+18,@amazon What do you actually do for black communities besides put up a hashtag???,-1
1863,1.27E+18,Milwaukee 44-52-0590 Handle Cushion Milwaukee https://t.co/NqSlVaKbA8 via @amazon #eliquidassets #youoldtool,0
1864,1.27E+18,"@SydneyMarie_13K Yes, probably. I gave up traditional bras for nothing but then found bralettes by Hanes @amazon ,â€¦ https://t.co/VFOIQJfQVo",0
1865,1.27E+18,"@WakefitMattress @amazonIN @myntra @BlueDart_ @delhivery @amazon Oh really, see this @BlueDart_ delivery recipt https://t.co/7m7Rtjy3N4",0
1866,1.27E+18,RT @GloriaMann22: Please consider supporting this wonderful organization while shopping @amazon @DannyRonsRescue. They are changing lives oâ€¦,1
1867,1.27E+18,@amazon should have a Amazon Ethnic section for Hair/Skin/makeup/etc for people of color. Since we only have accessâ€¦ https://t.co/6vGFScCEDa,0
1868,1.27E+18,"@amazon @SpeakerPelosi 

 ALL lives matter. 

The unborn baby regardless of skin color
The Child regardless of skinâ€¦ https://t.co/j3EEPZy5yT",0
1869,1.27E+18,RT @ChaithanyaNaya2: Not able to select delivery address in Amazon app as well as website @amazonIN @AmazonHelp @amazon,-1
1870,1.27E+18,@charliekirk11 I'm  a huge hipocrite for what I am about to say because I have failed...BUT WE NEED TO STEP UP &amp; HEâ€¦ https://t.co/ONt7GTUiin,0
1871,1.27E+18,"RT @FDS_NaturallyMe: A group of college friends who try to challenge their identity ends up fighting against mythical elements, teleportingâ€¦",0
1872,1.27E+18,@amazon I need to cancel my amazon prime but I canâ€™t get into my account.,-1
1873,1.27E+18,Save 50% with promo code 50XQQZM7 | https://t.co/JnBkTngU60 https://t.co/l9O0yiTnpx via @amazon https://t.co/Rc55WXvmCK,0
1874,1.27E+18,@nycsouthpaw Germany Awake  (Deutschland Erwache): The History &amp; Development of the Nazi P... https://t.co/cXrPo4uLbr via @amazon,0
1875,1.27E+18,"297
https://t.co/BbkUJE4MhV   https://t.co/nkAqLVVbiW   
@amazon

Prime Video  
Newest arrivals https://t.co/OEfgiH9S6h",0
1876,1.27E+18,Shop through a wide selection of Large Appliance Accessories at https://t.co/NoSt6KCpPO. Free shipping and free retâ€¦ https://t.co/c7w0nFK6VP,0
1877,1.27E+18,"I just listed: Pillowfort Abstract Adventure Microfiber Navy Blue Comforter Set with 1 Sham: Twin, for $37.99 viaâ€¦ https://t.co/V3WC5gdjmF",0
1878,1.27E+18,Shop through a wide selection of Large Appliance Accessories at https://t.co/NoSt6KCpPO. Free shipping and free retâ€¦ https://t.co/FOgID8FFot,0
1879,1.27E+18,"I just listed: Five Queens Court Elizabeth Rhinestone Trim 95&amp;quot; Glam Window Panel, Grey, 50x95, for $44.89 viaâ€¦ https://t.co/ZjXiXWJqmO",0
1880,1.27E+18,"I just listed: Thres.hold Aruba Blackout Curtain Panels - Linen 63x50, for $45.99 via @amazon  https://t.co/KdH9kNsnti",0
1881,1.27E+18,Nice effort from @Apple's Siri and @Amazon's Alexa but clearly @Google Assistant puts them both to shame.â€¦ https://t.co/wR0tZlCVHf,0
1882,1.27E+18,@HiddenCash @amazon Found her and the 4 words,0
